timestamp_ms,tp10_alpha,tp10_beta,tp10_theta,engagement_score,threshold,head_yaw,head_pitch,left_gaze,reward_triggered,event
# Session started: 5/31/2026 8:55:10 AM
# Unity Version: 6000.2.8f1
# Scene: AVTrainingSession1Pilot
timestamp_ms,tp10_alpha,tp10_beta,tp10_theta,engagement_score,threshold,head_yaw,head_pitch,left_gaze,reward_triggered,event
27415,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,1,
27527,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,1,
27638,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,1,
27749,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
27861,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
27972,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
28084,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
28195,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
28306,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
28418,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
28529,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
